"","uid","year","location","replicate","treat_plot","quad","type","Juncacut","Junceffu","Juncarti","Junccong","Juncsqua","Holclana","Cynocris","Poatriv","Anthodor","Festrubr","Agrocapi","Lolipere","Phleprat","Agrostol","Poaprat","Agrocani","Festprat","Alopgeni","Trisflav","Desccesp","Carenigr","Carepani","Careoval","Carelepo","Luzucamp","Equiarve","Equipalu","Ranurepe","Caltpalu","Trifrepe","Ranuacri","Rumeacet","Euphl","Prunvulg","Trifprat","Myosscor","Bellpere","Montfont","Cerafont","Cardprat","Leonautu","Ranuflam","Myosdisc","Planlanc","Rhinmino","Taraagg","Ajugrept","Lychcucu","Galipalu","Sagiproc","Stelulig","Galiulig","Stelalsi","Troleuro","Achiptar","Sagiapet","Alchglab","Centnigr","Veroserp","Leonhisp","Rumeobtu","Leucvulg","Lysinemo","Succprat","Plagundu","Rhytsqua","Bracruta","Kindprae","Callcusp","Atriundu","Juncbulb","Careflac","Carehost","Careechi","Carepuli","Careviri","Carepilu","Eriovagi","Triccesp","Luzumult","Nardstri","Molicaer","Holcmoll","Dactglom","Festovin","Descflex","Brizmedi","Violpalu","Cirspalu","Epilpalu","Galisaxa","Cirsvulg","Nartossi","Cirsarve","Lathprat","Cardflex","Pedisylv","Trifdubi","Achimill","Hyporadi","Stelgram","Orchspp","Pedipalu","Vicisepi","Linucath","Valedioi","Sphasp","Climdend","Sphapalu","Polycomm","Pseupuru","Sphacapi","Sphasqua","Pleuschr","Hylosple","Polyform","Alchxant","Anthsylv","Arrhelat","Bromhor","Conomaju","Cruclaev","Filiulma","Gerasylv","Helipube","Heraspho","Lotucorn","Ranubulb","Sangoffi","Senejaco","Stelmedi","Urtidioi","Verocham","Dactpurp","Junccomp","Poaannu","Senevulg","FestLoli","Lychhosi","Ranuling","Stelligi","Epiltetr","Avenprat","Geumriva","Alopprat","Ceraglom","Creppalu","Poteerec","Tricgerm","Pediflow","Poasp","Myossecu","Glycdecl","Bryophyt","Violrivi","Luzusp"
"403","LM.7.B.59.2016",2016,"LM","B",7,"59","meadow",12,0,0,0,0,15,4,9,7,2,8,6,9,9,0,0,1,0,0,0,8,0,0,0,0,0,0,8,20,17,6,1,1,1,5,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"404","LM.7.B.50.2016",2016,"LM","B",7,"50","meadow",3,0,0,0,0,15,7,9,7,10,8,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,19,6,4,1,1,5,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"405","LM.7.B.98.2016",2016,"LM","B",7,"98","meadow",0,0,0,0,0,17,14,2,7,10,3,2,9,9,0,0,0,5,0,0,8,0,0,0,0,0,0,15,11,20,9,6,1,7,9,0,0,1,1,0,2,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"406","LM.8.B.42.2016",2016,"LM","B",8,"42","meadow",3,0,0,0,0,0,16,9,4,10,2,6,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,6,8,0,1,8,0,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"407","LM.8.B.16.2016",2016,"LM","B",8,"16","meadow",16,0,0,0,0,2,15,9,2,0,8,6,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,1,2,6,8,1,1,6,0,1,1,1,0,2,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","LM.8.B.53.2016",2016,"LM","B",8,"53","meadow",34,0,0,0,0,2,2,9,2,10,8,6,2,0,7,0,6,0,0,0,8,0,0,0,0,0,0,1,1,8,6,4,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"409","LM.1.C.86.2016",2016,"LM","C",1,"86","meadow",45,0,0,0,0,2,14,9,5,10,8,6,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,13,10,17,10,1,1,1,5,5,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"410","LM.1.C.35.2016",2016,"LM","C",1,"35","meadow",3,0,0,0,0,2,2,9,10,2,0,7,9,10,0,0,6,0,0,0,0,0,0,0,0,0,1,4,10,2,14,4,1,0,6,5,1,0,3,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"411","LM.1.C.20.2016",2016,"LM","C",1,"20","meadow",5,0,0,0,0,2,16,9,7,2,8,6,5,2,0,0,6,1,0,0,0,0,0,0,0,0,1,6,1,9,6,1,0,0,0,1,1,0,1,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"412","LM.2.C.32.2016",2016,"LM","C",2,"32","meadow",3,0,0,0,0,4,6,11,10,10,8,6,4,9,0,0,6,0,0,0,0,0,0,0,0,0,0,4,10,5,11,4,1,9,6,5,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"413","LM.2.C.6.2016",2016,"LM","C",2,"6","meadow",7,0,0,0,0,2,2,9,10,10,2,6,9,9,0,0,6,5,0,0,8,0,0,0,0,0,0,3,1,11,6,4,0,5,5,1,1,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","LM.2.C.59.2016",2016,"LM","C",2,"59","meadow",23,0,0,0,0,18,2,2,10,0,8,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,11,14,11,1,7,7,6,0,0,1,1,1,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","LM.3.C.3.2016",2016,"LM","C",3,"3","meadow",42,0,0,0,0,4,2,11,7,10,8,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,10,14,10,4,0,0,6,0,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"416","LM.3.C.88.2016",2016,"LM","C",3,"88","meadow",7,0,0,0,0,4,15,11,7,10,8,6,9,11,0,0,6,0,0,0,11,0,1,0,0,0,0,5,22,17,11,6,0,5,6,1,4,1,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"417","LM.3.C.73.2016",2016,"LM","C",3,"73","meadow",12,0,0,0,0,7,2,9,7,2,1,6,9,9,0,0,1,0,0,0,14,0,0,0,0,0,0,12,0,1,10,1,0,1,6,3,1,0,1,0,7,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"418","LM.4.C.19.2016",2016,"LM","C",4,"19","meadow",34,0,0,0,0,4,2,9,7,2,0,6,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1,0,1,6,1,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"419","LM.4.C.38.2016",2016,"LM","C",4,"38","meadow",34,0,0,0,0,4,4,2,2,2,10,6,9,11,0,0,2,0,0,0,8,0,0,0,0,0,0,2,15,17,10,6,0,7,6,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420","LM.4.C.2.2016",2016,"LM","C",4,"2","meadow",0,0,0,0,0,2,15,2,7,10,1,6,9,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,18,11,6,1,0,1,1,3,0,1,1,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"421","LM.5.C.10.2016",2016,"LM","C",5,"10","meadow",0,0,0,0,0,2,2,9,7,2,1,6,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4,10,1,10,1,0,8,5,3,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","LM.5.C.29.2016",2016,"LM","C",5,"29","meadow",7,0,0,0,0,2,2,9,7,10,1,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20,8,13,4,0,0,9,3,0,0,1,1,3,0,0,2,12,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","LM.5.C.80.2016",2016,"LM","C",5,"80","meadow",12,0,0,0,0,4,2,9,7,2,1,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,4,0,14,9,1,1,1,1,0,1,1,1,1,1,0,1,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"424","LM.6.C.47.2016",2016,"LM","C",6,"47","meadow",0,0,0,0,0,2,2,9,7,10,2,5,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,15,1,10,8,0,7,7,1,4,1,1,0,1,0,0,3,10,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"425","LM.6.C.48.2016",2016,"LM","C",6,"48","meadow",3,0,0,0,0,17,2,9,7,10,8,6,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,15,10,1,1,7,7,6,3,1,1,0,0,2,0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"426","LM.6.C.86.2016",2016,"LM","C",6,"86","meadow",0,0,0,0,0,4,2,2,7,10,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,9,6,8,0,5,1,5,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"427","LM.7.C.17.2016",2016,"LM","C",7,"17","meadow",42,0,0,0,0,2,4,9,9,10,8,6,2,0,4,0,1,0,0,0,5,0,0,0,0,0,0,4,0,1,11,4,0,1,10,1,0,0,1,1,2,0,1,1,10,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"428","LM.7.C.24.2016",2016,"LM","C",7,"24","meadow",34,0,0,0,0,4,2,2,0,0,2,6,9,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,10,20,0,8,1,7,1,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"429","LM.7.C.33.2016",2016,"LM","C",7,"33","meadow",34,0,0,0,0,2,2,9,7,0,8,6,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,18,1,4,0,1,6,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"430","LM.8.C.91.2016",2016,"LM","C",8,"91","meadow",34,0,0,0,0,2,16,9,10,10,2,6,4,9,0,0,3,0,0,0,5,0,0,0,0,0,0,4,20,20,1,8,0,7,2,5,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"431","LM.8.C.45.2016",2016,"LM","C",8,"45","meadow",7,0,0,0,0,2,2,0,7,10,8,0,9,9,0,0,6,0,0,0,14,0,0,0,0,0,0,1,1,11,6,1,1,1,9,3,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","LM.8.C.66.2016",2016,"LM","C",8,"66","meadow",11,0,0,0,0,2,2,2,7,2,2,0,9,0,0,0,6,0,0,0,14,0,0,0,0,0,0,5,20,17,9,6,0,7,9,3,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"433","HP.1.A.44.2016",2016,"HP","A",1,"44","pasture",0,0,13,0,2,15,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"434","HP.1.A.91.2016",2016,"HP","A",1,"91","pasture",3,0,2,0,2,15,0,0,2,10,0,0,0,9,3,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"435","HP.1.A.11.2016",2016,"HP","A",1,"11","pasture",34,0,12,0,3,0,0,0,7,10,0,0,0,1,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,8,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"436","HP.2.A.71.2016",2016,"HP","A",2,"71","pasture",29,0,7,0,0,2,0,0,2,10,8,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"437","HP.2.A.29.2016",2016,"HP","A",2,"29","pasture",30,0,0,0,0,2,0,0,7,10,0,0,0,2,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"438","HP.2.A.80.2016",2016,"HP","A",2,"80","pasture",35,0,0,0,0,15,0,0,4,10,1,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"439","HP.3.A.52.2016",2016,"HP","A",3,"52","pasture",45,0,0,0,2,2,0,0,10,10,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
